index,Year,Location (State),CHEMICAL,COMMERCIAL FACILITIES,COMMUNICATIONS,CRITICAL MANUFACTURING,DEFENSE INDUSTRIAL BASE,EDUCATION FACILITIES SUBSECTOR,EMERGENCY SERVICES,ENERGY,FINANCIAL SERVICES,FOOD AND AGRICULTURE,GOVERNMENT FACILITIES,HEALTHCARE AND PUBLIC HEALTH,INFORMATION TECHNOLOGY,"NUCLEAR REACTORS, MATERIALS, AND WASTE",TRANSPORTATION SYSTEMS,WATER AND WASTEWATER SYSTEMS,1 day or less,1 month or less,1 week or less,More than 1 month,Never Recovered,$1000 or less,$100000 or less,$1000000 or less,$50000 or less,$5000000 or less,More than $5000000,NO,YES,Active Sanctions,Iran Sanctions,China Sanctions,Russia Sanctions,North Korea Sanctions,Trade Sanctions,Financial Sanctions,Travel Sanctions,Score,Legal Measures,Technical Measures,Organizational Measures,Capacity Development,Cooperative Measures,Breach Incidents,Internet Users
559,2019,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.0,0.0,0.0,0.0,4.26,563.5,28.00455613
560,2019,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,8.7,19.18,4.9,3.61,0.0,5.49,1398.0,20.72732716
561,2019,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,2.63,3.27,1.69,1.52,11.85,610.5,61.78962999
562,2019,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,7.94,7.38,3.18,3.69,0.0,6354.5,78.96497802
563,2019,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.6,20.0,19.54,12.21,16.96,17.52,9063.0,66.6999983
564,2019,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,8,10,85.3,20.0,19.54,17.96,20.0,20.0,426363.5,73.97670229
565,2019,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11.5,10.22,0.0,0.0,0.0,4.26,11630.5,21.25099741
566,2019,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.0,0.0,0.0,1.71,4.07,18755.0,35.2
567,2019,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62.1,15.64,14.19,13.65,10.87,15.63,3682.0,6.017815092
568,2019,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,3,5,5,66.1,17.46,11.6,13.06,10.94,12.87,420613.5,70.1248443
569,2019,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,80.7,20.0,19.08,18.98,20.0,20.0,61691.0,99.14999796
570,2019,United Kingdom,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,4,1,0,93.1,20.0,19.1,20.0,18.9,15.1,357846.0,92.51662855
571,2019,United States,1,6,11,5,1,45,10,0,1,3,56,35,12,0,7,1,7,22,20,10,2,1,14,11,11,6,3,102,22,120,4,4,2,6,47,85,39,92.6,20.0,18.4,20.0,19.1,15.1,3587350.0,89.43028486
572,2019,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1,12.0,12.4,18.6,13.1,12.0,8910.0,83.35153377
573,2019,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,66.6,12.3,14.2,11.2,14.3,14.4,21088.0,70.39999865
574,2019,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,3.69,2.18,2.95,0.0,4.07,4741.5,50.73047713
575,2019,Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3,20.0,16.31,18.98,19.26,20.0,211060.0,68.66158021
576,2019,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.9,0.0,0.0,0.0,0.0,0.0,12507.5,26.71835477
577,2019,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6,20.0,13.82,15.86,8.07,11.12,2126.5,16.8
578,2019,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,16.73,0.0,3.84,5.52,10.4,3819.5,26.58827407
579,2020,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2,0.4,1.46,3.35,0.0,0.0,69564.5,18.4
580,2020,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,9,14,12,64.32,18.13,13.12,13.18,12.12,7.78,11089.0,72.23767711
581,2020,Algeria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,33.95,12.46,2.73,1.44,10.07,7.25,18522.0,63.94999611
582,2020,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26.38,8.37,4.11,0.0,4.41,9.49,1305.0,93.20564892
583,2020,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,6.7,0.0,0.0,0.0,6.3,1634.5,32.55014678
584,2020,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62,11.36,0.0,0.0,0.0,4.26,866.5,95.68550784
585,2020,Argentina,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,50.12,12.15,13.75,8.29,4.38,11.35,51721.0,85.51438646
586,2020,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,9,9,50.47,12.87,13.86,4.87,7.85,11.01,3337.5,76.50770055
587,2020,Australia,0,4,1,2,0,0,0,0,0,1,0,2,3,0,3,0,0,1,2,2,0,0,0,1,0,1,1,6,0,9,0,0,1,1,3,9,6,97.47,20.0,19.08,18.98,20.0,19.41,330289.5,96.39446689
588,2020,Austria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,93.89,19.43,20.0,17.64,19.13,17.7,27188.5,87.52942813
589,2020,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,89.31,20.0,19.19,13.14,16.99,20.0,22376.0,84.59999573
590,2020,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,12.85,0.0,0.0,0.52,0.0,3084.5,92.4760204
591,2020,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,2,77.86,20.0,12.12,15.11,16.77,13.86,19453.5,99.67103159
592,2020,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.27,14.86,16.77,16.39,17.03,16.22,24155.5,32.87
593,2020,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.89,12.63,0.0,0.0,0.0,4.26,2982.5,82.458446
594,2020,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,50.57,10.36,9.5,8.31,7.88,14.51,63775.0,85.08791245
595,2020,Belgium,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,26,96.25,20.0,20.0,16.25,20.0,20.0,31541.0,91.52641629
596,2020,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29,5.77,0.0,3.01,1.52,0.0,14387.5,59.50638944
597,2020,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,80.06,17.42,13.94,19.48,13.6,15.63,2306.0,28.22915416
598,2020,Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34,8.3,4.12,3.47,2.45,0.0,6259.5,79.86984884
599,2020,"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,5.13,2.18,0.0,4.58,4.26,5007.5,59.94010155
600,2020,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,8,7,29.44,10.41,6.56,1.02,3.12,8.33,3915.5,73.21175294
601,2020,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.06,16.44,4.95,14.16,13.23,4.26,3334.5,72.74801998
602,2020,Brazil,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.6,20.0,18.73,18.98,19.48,19.41,865962.5,81.34269353
603,2020,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.07,14.06,14.19,10.84,12.85,4.12,3693.5,96.06912594
604,2020,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,67.38,17.34,7.84,13.72,14.92,13.57,20728.0,70.16248359
605,2020,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,2,2,39.98,9.47,10.25,8.75,3.47,8.04,4654.5,13.93797176
606,2020,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,1.73,0.0,0.0,0.0,0.0,847.0,3.787954422
607,2020,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,17.74,3.77,0.0,5.0,1.96,7.0,306.5,63.16119125
608,2020,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.12,7.38,2.5,1.69,3.29,4.26,6499.0,53.65076745
609,2020,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.63,9.84,8.54,5.67,9.95,11.63,3837.5,45.52922268
610,2020,Canada,0,4,2,0,1,2,0,1,1,1,5,2,0,0,4,0,0,0,2,3,0,0,0,0,0,0,3,12,0,17,1,0,1,1,10,14,5,97.67,20.0,18.27,20.0,20.0,19.41,320805.0,92.3
611,2020,Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,3.24,0.0,0.0,0.0,0.0,1323.5,8.565672483
612,2020,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.44,13.34,0.73,6.5,7.67,12.11,589.0,11.66019198
613,2020,Chile,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.83,17.2,9.39,15.84,11.07,15.33,350696.5,86.37099516
614,2020,China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.53,20.0,17.94,16.63,19.04,18.91,347598.5,70.05275998
615,2020,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.72,9.14,17.58,6.67,14.42,15.93,83149.0,70.84997062
616,2020,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,3.72,0.0,0.0,1.69,0.0,2.04,1369.5,21.16321517
617,2020,Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,6.66,0.0,0.0,3.8,4.26,615.5,8.65
618,2020,"Congo, The Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,5.3,0.0,0.0,0.0,0.0,3681.5,22.86494849
619,2020,Costa Rica,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.45,17.62,9.14,12.66,12.11,15.93,11035.5,80.53018608
620,2020,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,2,1,17,40,34,92.53,20.0,19.54,14.8,19.89,19.29,6564.0,78.32093274
621,2020,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.76,14.85,10.87,13.91,10.52,8.61,7713.5,71.11907507
622,2020,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,2,1,11,31,27,88.82,20.0,18.73,18.41,13.73,17.94,3442.5,90.80194644
623,2020,Czechia,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,74.37,18.89,19.0,14.2,9.14,13.14,172186.0,81.33889705
624,2020,Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,67.82,17.95,14.65,12.14,11.53,11.55,4661.0,41.3736053
625,2020,Denmark,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,42,0,1,2,1,11,31,26,92.6,19.3,18.94,18.98,19.48,15.89,28412.0,96.54914573
626,2020,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,1.73,1.73,0.0,0.0,0.0,0.0,2123.5,61.26152265
627,2020,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.85,0.0,3.35,0.0,0.0,615.5,77.0650479
628,2020,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.05,16.38,18.42,18.52,9.94,11.81,12320.0,82.19830578
629,2020,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,10.22,9.55,0.0,6.53,0.0,9090.0,70.7
630,2020,Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,2,95.48,20.0,17.45,20.0,19.12,18.91,65841.0,71.91420097
631,2020,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,8.32,0.0,0.0,0.72,4.26,10634.0,54.60136976
632,2020,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,1.46,0.0,0.0,0.0,0.0,3173.0,53.83614077
633,2020,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,1.73,0.0,0.0,0.0,0.0,405.0,14.17998705
634,2020,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,2,1,11,31,28,99.48,20.0,20.0,20.0,19.48,20.0,6939.5,89.05828666
635,2020,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.23,4.96,0.0,3.49,3.47,6.31,621.0,56.42093688
636,2020,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.74,11.56,4.46,8.03,3.69,0.0,2036.0,16.42294727
637,2020,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.08,5.99,4.11,6.59,8.31,4.07,3621.0,84.8767809
638,2020,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,95.78,20.0,20.0,14.33,17.74,20.0,14270.5,92.17027106
639,2020,France,0,0,6,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,42,0,1,2,1,12,31,27,97.6,20.0,19.21,18.98,20.0,19.41,664164.0,84.70640914
640,2020,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.36,4.24,0.73,1.69,0.46,4.26,894.5,70.78874796
641,2020,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,32.12,13.28,1.46,8.78,4.34,4.26,645.0,31.60419095
642,2020,Georgia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,7,7,81.06,17.75,17.13,14.67,15.89,15.63,21299.5,72.53157487
643,2020,Germany,1,0,0,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42,0,1,2,1,12,31,27,97.41,20.0,19.54,18.98,19.48,19.41,347184.5,89.81294133
644,2020,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,86.69,19.35,18.48,17.78,15.44,15.63,6851.0,56.68215981
645,2020,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,93.98,19.43,15.83,18.98,19.74,20.0,59412.5,78.11584474
646,2020,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,9.41,0.0,0.0,0.0,0.0,638.5,74.72185387
647,2020,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.13,4.76,0.0,6.01,2.36,0.0,8349.5,47.51234167
648,2020,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,20.53,12.54,0.0,1.69,0.0,6.3,1491.0,28.8232306
649,2020,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,9.85,0.0,0.0,0.0,1.52,8.33,405.5,27.90528061
650,2020,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.11,13.12,2.5,6.47,2.24,3.78,730.5,81.8019792
651,2020,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.85,0.0,1.46,4.09,0.0,6050.5,36.39474796
652,2020,Holy See (Vatican City State),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,N/A
653,2020,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,0.0,0.0,0.0,0.0,7273.5,43.48954646
654,2020,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,2,1,11,31,27,91.28,18.16,16.82,18.29,18.6,19.41,49492.0,84.77115202
655,2020,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,8,15,12,79.81,17.78,16.17,17.62,11.99,16.25,4575.5,99.5327519
656,2020,India,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,97.5,20.0,19.08,18.41,20.0,20.0,1221984.0,43.40544313
657,2020,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.88,18.48,19.08,17.84,19.48,20.0,484854.5,53.72649449
658,2020,"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.07,16.48,14.63,16.82,17.8,15.33,219312.0,75.56986637
659,2020,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,20.71,0.0,6.56,7.75,2.14,4.26,26973.0,45.7863696
660,2020,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,85.86,20.0,19.54,17.89,16.32,12.11,17151.5,91.99989097
661,2020,Israel,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,90.93,19.68,16.99,15.02,19.24,20.0,277779.5,90.12734091
662,2020,Italy,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,11,30,26,96.13,19.68,17.56,20.0,19.48,19.41,179555.5,70.48342785
663,2020,Jamaica,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.53,11.54,2.18,7.87,6.68,4.26,11305.0,79.43244028
664,2020,Japan,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,4,3,2,97.82,20.0,19.08,18.74,20.0,20.0,191607.0,90.21945812
665,2020,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,70.96,18.53,10.74,15.7,11.47,14.51,20714.5,75.44769493
666,2020,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,93.15,20.0,19.54,18.46,15.15,20.0,14864.0,85.94259898
667,2020,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7,20.0,18.27,12.75,14.79,15.89,7805.0,25.53293999
668,2020,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,6.64,0.0,3.13,0.0,4.07,656.5,45.14804292
669,2020,"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,0.0,0.0,0.0,0.0,5622.5,0.0
670,2020,"Korea, Republic of",0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,1,98.52,20.0,19.54,18.98,20.0,20.0,1152296.5,96.50505968
